request_id,variant,phase,layer,decode_step,immutable_remote_KV_bytes,private_remote_KV_bytes,active_gpu_KV_bytes,layer_GPU_KV_buffer_bytes,remote_total_KV_bytes
Fugue-asplos-request-02,F3,decode,all,8,3541565440,414384128,0,16384,3955949568
Fugue-asplos-request-02,F3,decode,all,9,3541565440,414908416,0,16384,3956473856
Fugue-asplos-request-02,F4,prefill,0,0,3541565440,56655872,0,56655872,3598221312
Fugue-asplos-request-02,F4,prefill,1,0,3541565440,113311744,0,56655872,3654877184
Fugue-asplos-request-02,F4,prefill,2,0,3541565440,123207680,0,9895936,3664773120
Fugue-asplos-request-02,F4,prefill,3,0,3541565440,133103616,0,9895936,3674669056
Fugue-asplos-request-02,F4,prefill,4,0,3541565440,142999552,0,9895936,3684564992
Fugue-asplos-request-02,F4,prefill,5,0,3541565440,152895488,0,9895936,3694460928
Fugue-asplos-request-02,F4,prefill,6,0,3541565440,162791424,0,9895936,3704356864
Fugue-asplos-request-02,F4,prefill,7,0,3541565440,172687360,0,9895936,3714252800
Fugue-asplos-request-02,F4,prefill,8,0,3541565440,182583296,0,9895936,3724148736
Fugue-asplos-request-02,F4,prefill,9,0,3541565440,192479232,0,9895936,3734044672
Fugue-asplos-request-02,F4,prefill,10,0,3541565440,202375168,0,9895936,3743940608
Fugue-asplos-request-02,F4,prefill,11,0,3541565440,212271104,0,9895936,3753836544
Fugue-asplos-request-02,F4,prefill,12,0,3541565440,222167040,0,9895936,3763732480
Fugue-asplos-request-02,F4,prefill,13,0,3541565440,232062976,0,9895936,3773628416
Fugue-asplos-request-02,F4,prefill,14,0,3541565440,241958912,0,9895936,3783524352
Fugue-asplos-request-02,F4,prefill,15,0,3541565440,251854848,0,9895936,3793420288
Fugue-asplos-request-02,F4,prefill,16,0,3541565440,261750784,0,9895936,3803316224
Fugue-asplos-request-02,F4,prefill,17,0,3541565440,271646720,0,9895936,3813212160
Fugue-asplos-request-02,F4,prefill,18,0,3541565440,281542656,0,9895936,3823108096
