request_id,variant,layer,attention_device,query_tokens,elapsed_s,energy_J,attention_service_s,common_GPU_s,selector_V_transfer_s,KV_stored_private_tokens
Fugue-asplos-request-01,F1,19,GPU,595,0.0020028724767096537,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,20,GPU,595,0.0020028724767096537,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,21,GPU,595,0.0020028724767096537,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,22,GPU,595,0.0020028724767096537,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,23,GPU,595,0.0020028724767096537,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,24,GPU,595,0.0020028724767096537,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,25,GPU,595,0.0020028724767096537,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,26,GPU,595,0.0020028724767096537,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,27,GPU,595,0.0020028724767096606,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,28,GPU,595,0.0020028724767096606,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,29,GPU,595,0.0020028724767096606,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,30,GPU,595,0.0020028724767096606,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F1,31,GPU,595,0.0020028724767096606,0.15517377325184,0.0009136258882565327,0.0010892465884531277,0.0,0
Fugue-asplos-request-01,F2,0,GPU,3420,0.01059031786133572,0.8150034952857601,0.004551405865272844,0.006038911996062875,0.0,3420
Fugue-asplos-request-01,F2,1,GPU,595,0.0032364952541455595,0.28590765860992007,0.000946120821589866,0.0021985694192223583,9.180501333333333e-05,3420
Fugue-asplos-request-01,F2,2,GPU,595,0.002189650076709659,0.15575651936384,0.0011004034882565327,0.0010892465884531277,0.0,3420
Fugue-asplos-request-01,F2,3,GPU,595,0.002189650076709654,0.15575651936384,0.0011004034882565327,0.0010892465884531277,0.0,3420
Fugue-asplos-request-01,F2,4,GPU,595,0.002189650076709654,0.15575651936384,0.0011004034882565327,0.0010892465884531277,0.0,3420
Fugue-asplos-request-01,F2,5,GPU,595,0.002189650076709654,0.15575651936384,0.0011004034882565327,0.0010892465884531277,0.0,3420
