model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,energy_prefill_nj,energy_decode_nj,prefill_time_s,decode_time_s,power_prefill_w,power_decode_w,power_overall_w,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
GPT-13B,N-lo,8,wl_N4.json,8,A4,7.191494455389417,3450434401607.4253,31970103816.0,2001648.0,recompute,master-diff,pim,gpu,633449771267.1819,2816319616469.9565,664978159.3747325,35609.787664012554,31.147199999967302,4.9542775275554645,1.390315566161197e-05,2.1275163807073545,0.001562271324577211,427200.0,0.0,8,0,189509433695.4021,3260924967814.4033,2.049358168745454,5.1421362866439635,92.47257828601684,634.1576313883853,479.7937929329301,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2001648.0
GPT-13B,N-lo,8,wl_N4.json,8,A4b,7.2015114410171766,3450577344924.7773,31970103816.0,2022128.0,recompute,master-diff,pim,gpu,633449771267.1819,2816462558344.035,664978159.3747325,37058.133263926,31.147199999967302,4.9542775275554645,1.390315566161197e-05,2.1374698245436243,0.0016258130906875558,427200.0,0.0,8,0,189509433695.4021,3261067911138.586,2.049358168745454,5.152153272271723,92.47257828601684,632.9524256759336,479.14626994432723,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2022128.0
GPT-13B,N-lo,8,wl_N4.json,8,A5,6.113671016630672,2015412451104.918,7385911816.0,2386408.0,recompute,master-diff,pim,pim,617376861128.8873,1397881899376.2314,153626965.772972,63641.71598380146,37.88899999998195,4.6225646518296815,1.390315566161197e-05,1.4617862185913724,0.002792087076358693,338560.0,88640.0,1,7,596885509992.8057,1418526941162.3813,2.1874292451725754,3.9262417714580966,272.87077344790407,361.2938335775435,329.6566736454261,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,2386408.0
GPT-13B,N-lo,8,wl_N4.json,8,A6,6.113671016630672,2015412451104.918,7385911816.0,2386408.0,recompute,master-diff,pim,dynamic,617376861128.8873,1397881899376.2314,153626965.772972,63641.71598380146,37.88899999998195,4.6225646518296815,1.390315566161197e-05,1.4617862185913724,0.002792087076358693,338560.0,88640.0,1,7,596885509992.8057,1418526941162.3813,2.1874292451725754,3.9262417714580966,272.87077344790407,361.2938335775435,329.6566736454261,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,2386408.0
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A1,61.732651855971476,71540571108984.23,280625152000.0,8702720.0,no-reuse-physical,private,pim,gpu,4889659631947.446,66645074370515.125,5837003161.539519,104191.75424062418,,25.687462462756542,25.047876094044973,10.05732503556206,0.0045710968973859106,13291520.0,0.0,32,0,57824514446196.83,13716056661641.496,45.473975899011116,16.25867595696036,1271.5957490634614,843.6146152337599,1158.8773357071332,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8702720.0
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A2,198.52977144018766,4428908771442.866,35844731699200.0,35288.0,recompute,none,gpu,gpu,3683338352098.9224,,745570419343.4127,,,79.04733244286032,,0.0,0.0,724800.0,0.0,32,0,1126039292103.4688,3302869479338.8,198.52977144018766,0.0,5.671891343725835,,22.308537099067742,32,2,4096.0,,,,,,dag,supervisor,,
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3,22.188774333226643,14266046873125.805,148175282208.0,4597032.0,recompute,naive,pim,gpu,1306538397885.869,12956426361145.7,3082045869.904839,40376.25555196369,27637.260199993623,10.219384808693349,5.5612622646827586e-05,10.0917819087502,0.00177138563243776,724800.0,0.0,32,0,373889889203.31714,13892156983676.371,4.534846980908776,17.653927352317865,82.44818199541325,786.9159483004447,642.9398333986871,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,20.90174543323849,14386736243835.93,148175282208.0,4597032.0,recompute,naive-mask,pim,gpu,1306538397885.869,13077115759058.512,3082045869.904839,40376.25555196369,497.21540000090624,10.219384808693349,5.5612622646827586e-05,10.161755248943594,0.00177138563243776,724800.0,0.0,32,0,373889889203.31714,14012846354365.742,4.534846980908776,16.366898452329714,82.44818199541325,856.1699331843237,688.3031031924145,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,21.731182336501313,14278087615058.207,148175282208.0,7483432.0,recompute,naive,pim,gpu,1306538397885.869,12968466980948.355,3082045869.904839,162376.74195280223,27637.260199993623,10.219384808693349,5.5612622646827586e-05,9.628837510647502,0.007123786587118426,724800.0,0.0,32,0,373889889203.31714,13904197725618.045,4.534846980908776,17.196335355592538,82.44818199541325,808.5558601935595,657.0322495097594,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7483432.0
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A4,20.500154919771976,14397347551560.652,148175282208.0,7209512.0,recompute,master-diff,pim,gpu,1306538397885.869,13087726959610.719,3082045869.904839,147893.2859529248,200.3993000001259,10.219384808693349,5.5612622646827586e-05,9.770288556324319,0.006488368926071017,724800.0,0.0,32,0,373889889203.31714,14023457662820.672,4.518052837813216,15.982102081958761,82.75465175486607,877.4476342915439,702.3043293041023,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7209512.0
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,20.51877365155217,14398205211257.426,148175282208.0,7414312.0,recompute,master-diff,pim,gpu,1306538397885.869,13088584610728.22,3082045869.904839,156583.3595527554,200.3993000001259,10.219384808693349,5.5612622646827586e-05,9.788526037265205,0.006869619522681122,724800.0,0.0,32,0,373889889203.31714,14024315322745.412,4.518052837813216,16.000720813738955,82.75465175486607,876.4802214849901,701.7088572526972,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7414312.0
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A5,15.052264982830694,7033016519469.469,19791896608.0,9001392.0,recompute,master-diff,pim,pim,1215306438113.7646,5817298137222.677,411671449.4459931,272396.8686803959,236.1405000001862,8.330729395890183,5.5612622646827586e-05,6.6317493745474705,0.011950585632759383,338560.0,386240.0,1,31,2665505664849.027,4367510854414.36,5.430347247127165,9.62191773570353,490.853631185219,453.9127203517936,467.2397494657217,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,9001392.0
GPT-13B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A6,15.052264982830694,7033016519469.469,19791896608.0,9001392.0,recompute,master-diff,pim,dynamic,1215306438113.7646,5817298137222.677,411671449.4459931,272396.8686803959,236.1405000001862,8.330729395890183,5.5612622646827586e-05,6.6317493745474705,0.011950585632759383,338560.0,386240.0,1,31,2665505664849.027,4367510854414.36,5.430347247127165,9.62191773570353,490.853631185219,453.9127203517936,467.2397494657217,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,9001392.0
GPT-13B,broadcast,8,wl_broadcast.json,17,A1,26.57514896605693,26742025526178.055,122343424000.0,4730840.0,no-reuse-physical,private,pim,gpu,2392697462420.1377,24346783265398.094,2544743219.1306543,55351.86944016028,,13.013613680619649,8.715490862763632,4.435804612986902,0.0024283952267179954,5755520.0,0.0,17,0,20411173474074.5,6330852048870.364,17.54117401669089,9.033974949366037,1163.6150154289976,700.7825552266596,1006.2794214374591,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4730840.0
GPT-13B,broadcast,8,wl_broadcast.json,17,A2,89.41042749887991,2227209661050.3555,15808705331200.0,18952.0,recompute,none,gpu,gpu,1898388590161.495,,328821070888.9343,,,36.71474306155012,,0.0,0.0,353920.0,0.0,17,0,503245467837.23486,1723964193213.2354,89.41042749887993,0.0,5.628487436138689,,24.909954278859217,17,2,4096.0,,,,,,dag,supervisor,,
GPT-13B,broadcast,8,wl_broadcast.json,17,A3,11.051274684312386,6674240922647.558,65163280928.0,2531112.0,recompute,naive,pim,gpu,844826132394.08,5828059372207.874,1355396243.3503232,20909.67251197067,784.8318999994137,6.303554410056542,2.9544205781059368e-05,4.490320850360589,0.000917348400959774,353920.0,0.0,17,0,166183831182.19434,6508057091332.8125,1.9330898689199751,9.11818481539241,85.96797999621295,713.744810298927,603.9340359643618,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2531112.0
GPT-13B,broadcast,8,wl_broadcast.json,17,A3a,10.994639957973835,6645180575500.747,65163280928.0,2531112.0,recompute,naive-mask,pim,gpu,844826132394.08,5798999025753.46,1355396243.3503232,20909.67251197067,115.16149999982987,6.303554410056542,2.9544205781059368e-05,4.46716964395891,0.000917348400959774,353920.0,0.0,17,0,166183831182.19434,6478996744250.251,1.9330898689199751,9.06155008905386,85.96797999621295,714.9987232401581,604.4018358856168,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2531112.0
GPT-13B,broadcast,8,wl_broadcast.json,17,A3b,10.876760374898112,6679779976726.299,65163280928.0,3698472.0,recompute,naive,pim,gpu,844826132394.08,5833598370141.238,1355396243.3503232,77033.06451192884,784.8318999994137,6.303554410056542,2.9544205781059368e-05,4.313344297647303,0.003379591837692778,353920.0,0.0,17,0,166183831182.19434,6513596145293.875,1.9330898689199751,8.943670505978137,85.96797999621295,728.291157521965,614.1332296096366,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3698472.0
GPT-13B,broadcast,8,wl_broadcast.json,17,A4,10.894522146240137,6649716792692.189,65163280928.0,3400272.0,recompute,master-diff,pim,gpu,844826132394.08,5803535197072.214,1355396243.3503232,66872.01491199287,39.9102999999392,6.303554410056542,2.9544205781059368e-05,4.368797934078936,0.0029338066348307155,353920.0,0.0,17,0,166183831182.19434,6483532961372.285,1.9255952570026456,8.96892688923749,86.30257608801641,722.8883724264024,610.3725067911406,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3400272.0
GPT-13B,broadcast,8,wl_broadcast.json,17,A4b,10.852032179220863,6650020547237.272,65163280928.0,3430992.0,recompute,master-diff,pim,gpu,844826132394.08,5803838948552.861,1355396243.3503232,69949.74931183571,39.9102999999392,6.303554410056542,2.9544205781059368e-05,4.3261729408040095,0.0030688328878019223,353920.0,0.0,17,0,166183831182.19434,6483836715933.057,1.9255952570026456,8.926436922218217,86.30257608801641,726.3633600316558,612.790345385312,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3430992.0
GPT-13B,broadcast,8,wl_broadcast.json,17,A5,7.7374261063694885,2343878697165.574,8251818528.0,3491792.0,recompute,master-diff,pim,pim,838907352330.3691,1504799632401.4692,171637825.38286883,74562.17299190159,40.716999999938,6.154330511363461,2.9544205781059368e-05,1.5502529502427314,0.003271188973716731,338560.0,15360.0,1,16,225446740852.6809,2118431956298.1218,1.67332874761572,6.064097358753768,134.7294972215793,349.34003050595487,302.9274418835588,17,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3491792.0
GPT-13B,broadcast,8,wl_broadcast.json,17,A6,7.7374261063694885,2343878697165.574,8251818528.0,3491792.0,recompute,master-diff,pim,dynamic,838907352330.3691,1504799632401.4692,171637825.38286883,74562.17299190159,40.716999999938,6.154330511363461,2.9544205781059368e-05,1.5502529502427314,0.003271188973716731,338560.0,15360.0,1,16,225446740852.6809,2118431956298.1218,1.67332874761572,6.064097358753768,134.7294972215793,349.34003050595487,302.9274418835588,17,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3491792.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A1,61.732651855971476,71540571108984.23,280625152000.0,8702720.0,no-reuse-physical,private,pim,gpu,4889659631947.446,66645074370515.125,5837003161.539519,104191.75424062418,,25.687462462756542,25.047876094044973,10.05732503556206,0.0045710968973859106,13291520.0,0.0,32,0,57824514446196.83,13716056661641.496,45.473975899011116,16.25867595696036,1271.5957490634614,843.6146152337599,1158.8773357071332,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8702720.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A2,202.21418190122884,4736190533257.155,35844731699200.0,35288.0,recompute,none,gpu,gpu,3990620113913.453,,745570419343.4127,,,82.7317429038979,,0.0,0.0,1332480.0,0.0,32,0,1433321053917.998,3302869479338.8,202.21418190122884,0.0,7.088133188492691,,23.42165365815212,32,2,4096.0,,,,,,dag,supervisor,,
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3,26.934454861398045,14495404886071.012,151286603808.0,4597032.0,recompute,naive,pim,gpu,1613820159703.167,12878437880468.754,3146761359.1848545,40376.25555196369,43994.918000016245,13.903795269734587,5.5612622646827586e-05,10.3247980137615,0.00177138563243776,1332480.0,0.0,32,0,681236366507.1265,13814168519364.973,8.229628513933799,18.704826347464248,82.77850760258588,738.5349782323808,538.1733159502535,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,25.012315264642204,15215982819931.863,151286603808.0,4597032.0,recompute,naive-mask,pim,gpu,1613820159703.167,13599015857892.623,3146761359.1848545,40376.25555196369,497.44600000091015,13.903795269734587,5.5612622646827586e-05,10.577532016852214,0.00177138563243776,1332480.0,0.0,32,0,681236366507.1265,14534746453217.312,8.229628513933799,16.782686750708407,82.77850760258588,866.0559938416172,608.339638251778,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,26.415606662029962,14507445627358.998,151286603808.0,7483432.0,recompute,naive,pim,gpu,1613820159703.167,12890478499939.918,3146761359.1848545,162376.74195280223,43994.918000016245,13.903795269734587,5.5612622646827586e-05,9.80059741334159,0.007123786587118426,1332480.0,0.0,32,0,681236366507.1265,13826209261507.336,8.229628513933799,18.18597814809616,82.77850760258588,760.2675615748918,549.1997898428785,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7483432.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4,24.63564972349263,15226594127727.229,151286603808.0,7209512.0,recompute,master-diff,pim,gpu,1613820159703.167,13609627058477.654,3146761359.1848545,147893.2859529248,200.86010000013079,13.903795269734587,5.5612622646827586e-05,10.210978786325564,0.006488368926071017,1332480.0,0.0,32,0,681236366507.1265,14545357761672.146,8.213604431883214,16.422045291609418,82.94000181731819,885.721449635988,618.0715466662567,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7209512.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,24.65426845574947,15227451787394.816,151286603808.0,7414312.0,recompute,master-diff,pim,gpu,1613820159703.167,13610484709579.889,3146761359.1848545,156583.3595527554,200.86010000013079,13.903795269734587,5.5612622646827586e-05,10.22921626725453,0.006869619522681122,1332480.0,0.0,32,0,681236366507.1265,14546215421606.867,8.213604431883214,16.44066402386626,82.94000181731819,884.7705543091632,617.6395707999081,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7414312.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A5,22.034884174084112,11916175339888.916,32237183008.0,11508072.0,recompute,master-diff,pim,pim,1390879444828.4292,10524624906474.926,670533406.5757487,454875.8805414691,310.5731000004968,9.167011018890019,5.5612622646827586e-05,12.72487530951806,0.019956298281479136,338560.0,993920.0,1,31,7026764387156.397,4889410953275.815,11.973023226774508,10.061860947309604,586.8830498418222,485.935055043985,540.7868380766841,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,11508072.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A6,22.034884174084112,11916175339888.916,32237183008.0,11508072.0,recompute,master-diff,pim,dynamic,1390879444828.4292,10524624906474.926,670533406.5757487,454875.8805414691,310.5731000004968,9.167011018890019,5.5612622646827586e-05,12.72487530951806,0.019956298281479136,338560.0,993920.0,1,31,7026764387156.397,4889410953275.815,11.973023226774508,10.061860947309604,586.8830498418222,485.935055043985,540.7868380766841,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,11508072.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A1,61.732651855971476,71540571108984.23,280625152000.0,8702720.0,no-reuse-physical,private,pim,gpu,4889659631947.446,66645074370515.125,5837003161.539519,104191.75424062418,,25.687462462756542,25.047876094044973,10.05732503556206,0.0045710968973859106,13291520.0,0.0,32,0,57824514446196.83,13716056661641.496,45.473975899011116,16.25867595696036,1271.5957490634614,843.6146152337599,1158.8773357071332,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8702720.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A2,197.661893201183,4352156389011.0493,35844731699200.0,35288.0,recompute,none,gpu,gpu,3606585969667.1167,,745570419343.4176,,,78.17945420385426,,0.0,0.0,572880.0,0.0,32,0,1049286909671.7247,3302869479338.8,197.661893201183,0.0,5.30849367411323,,22.018186300489212,32,2,4096.0,,,,,,dag,supervisor,,
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3,20.393720734873074,14210851152458.562,147397451808.0,4597032.0,recompute,naive,pim,gpu,1229786015453.2808,12977999220290.637,3065866997.5848374,40376.25555196369,9204.057299996542,9.351506569680913,5.5612622646827586e-05,10.08885946277927,0.00177138563243776,572880.0,0.0,32,0,297121327899.2523,13913729824417.646,3.664375973891177,16.729344760981895,81.08374523145372,831.696042087007,696.8248382531854,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,19.806408109017493,14158142199157.205,147397451808.0,4597032.0,recompute,naive-mask,pim,gpu,1229786015453.2808,12925290275721.793,3065866997.5848374,40376.25555196369,497.01090000090903,9.351506569680913,5.5612622646827586e-05,9.936899156789407,0.00177138563243776,572880.0,0.0,32,0,297121327899.2523,13861020871081.217,3.664375973891177,16.142032135126314,81.08374523145372,858.6911954485929,714.8263390933191,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,20.03216564129539,14222891893823.16,147397451808.0,7483432.0,recompute,naive,pim,gpu,1229786015453.2808,12990039839714.783,3065866997.5848374,162376.74195280223,9204.057299996542,9.351506569680913,5.5612622646827586e-05,9.721951967605435,0.007123786587118426,572880.0,0.0,32,0,297121327899.2523,13925770566429.88,3.664375973891177,16.36778966740421,81.08374523145372,850.8033674310032,710.0027100666201,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7483432.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A4,19.50853175585121,14168753507018.38,147397451808.0,7209512.0,recompute,master-diff,pim,gpu,1229786015453.2808,12935901476346.361,3065866997.5848374,147893.2859529248,200.27130000012335,9.351506569680913,5.5612622646827586e-05,9.649142799429821,0.006488368926071017,572880.0,0.0,32,0,297121327899.2523,13871632179529.656,3.647389315547998,15.861142440303212,81.46136926833972,874.5670264130405,726.2849754322867,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7209512.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,19.52715048751105,14169611166723.504,147397451808.0,7414312.0,recompute,master-diff,pim,gpu,1229786015453.2808,12936759127468.771,3065866997.5848374,156583.3595527554,200.27130000012335,9.351506569680913,5.5612622646827586e-05,9.667380280375593,0.006869619522681122,572880.0,0.0,32,0,297121327899.2523,13872489839456.809,3.647389315547998,15.879761171963054,81.46136926833972,873.5956220770978,725.636399216872,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7414312.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A5,13.37080930700183,5876602860329.562,16680575008.0,8379312.0,recompute,master-diff,pim,pim,1171299745781.7512,4704955931522.318,346955960.16598964,226777.115715829,217.8466000001579,8.08502566828071,5.5612622646827586e-05,5.209284621599479,0.00994915747031515,338560.0,234320.0,1,31,1660917488981.1038,4215685371125.7554,3.8698512127255675,9.500958094276262,429.1941466688344,443.7116056395875,439.5098849590345,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8379312.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A6,13.37080930700183,5876602860329.562,16680575008.0,8379312.0,recompute,master-diff,pim,dynamic,1171299745781.7512,4704955931522.318,346955960.16598964,226777.115715829,217.8466000001579,8.08502566828071,5.5612622646827586e-05,5.209284621599479,0.00994915747031515,338560.0,234320.0,1,31,1660917488981.1038,4215685371125.7554,3.8698512127255675,9.500958094276262,429.1941466688344,443.7116056395875,439.5098849590345,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8379312.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A1,11.214326496266922,7072680572803.79,28786688000.0,1517920.0,no-reuse-physical,private,pim,gpu,1251507439099.3582,5820574357550.807,598763110.4003551,13023.969279984114,,7.97008380146441,2.0870990692532736,1.0606166118400935,0.0005713871121718107,1354240.0,0.0,4,0,4873337612009.475,2199342960741.858,4.16373039960618,7.050596096660742,1170.425830757537,311.9371653956318,630.6825982958653,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1517920.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A2,27.447324021614957,1331916935230.6702,3779932979200.0,5272.0,recompute,none,gpu,gpu,1253294329263.299,,78622605967.3592,,,14.84754742428203,,0.0,0.0,341440.0,0.0,4,0,233791670772.12158,1098125264458.548,27.447324021614957,0.0,8.517831122189145,,48.526294737577196,4,4,1536.0,,,,,,dag,supervisor,,
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A3,8.736972080029085,2371985017218.336,15563164774.0,1070086.0,recompute,naive,pim,gpu,994153269697.4973,1377508029106.4277,323713827.29910046,4506.690956003637,92.16000000015327,7.500277676198945,6.951577830809833e-06,1.1800045189512223,0.00019771738365160173,341440.0,0.0,4,0,145957775981.18628,2226027241248.954,1.5646758619182115,7.172296218110874,93.28307512985444,310.3646549940281,271.48822217713206,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1070086.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A3a,8.736509096352023,2372874619637.2993,15563164774.0,1070086.0,recompute,naive-mask,pim,gpu,994153269697.4973,1378397631547.5974,323713827.29910046,4506.690956003637,68.60800000011965,7.500277676198945,6.951577830809833e-06,1.1807191352712576,0.00019771738365160173,341440.0,0.0,4,0,145957775981.18628,2226916843666.578,1.5646758619182115,7.171833234433811,93.28307512985444,310.508731989832,271.60443530335317,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1070086.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A3b,8.64121238851522,2372985620507.726,15563164774.0,1643526.0,recompute,naive,pim,gpu,994153269697.4973,1378508622261.2234,323713827.29910046,14645.110155981329,92.16000000015327,7.500277676198945,6.951577830809833e-06,1.0838000351132446,0.000642509746421039,341440.0,0.0,4,0,145957775981.18628,2227027844542.987,1.5646758619182115,7.076536526597008,93.28307512985444,314.7059067910907,274.6125790938308,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1643526.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A4,8.638304936534922,2373678675807.315,15563164774.0,1528486.0,recompute,master-diff,pim,gpu,994153269697.4973,1379201679626.4353,323713827.29910046,12653.634955992144,20.428799999992297,7.500277676198945,6.951577830809833e-06,1.0845665131178526,0.0005551398180201017,341440.0,0.0,4,0,145957775981.18628,2227720899844.4697,1.56288310792568,7.075421828609242,93.39007840126136,314.85343966867833,274.7852377574746,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1528486.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A4b,8.637423258481856,2373750147458.339,15563164774.0,1569446.0,recompute,master-diff,pim,gpu,994153269697.4973,1379273150560.0283,323713827.29910046,13377.807755977057,20.428799999992297,7.500277676198945,6.951577830809833e-06,1.083653064157725,0.0005869107010742242,341440.0,0.0,4,0,145957775981.18628,2227792371502.8853,1.56288310792568,7.074540150556176,93.39007840126136,314.90278153665486,274.8215615261579,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1569446.0
