model,config,k,rung,tier,start_s,end_s,duration_s,requests,prefill_end_s,first_token_s,prefill_s,decode_s
LLAMA-33B,pipeline,8,A6,2,10.986643593716021,15.187416348651231,4.20077275493521,1,11.014654563498253,11.030950521159003,0.0280109697822315,4.172761785152979
LLAMA-33B,pipeline,8,A6,3,15.187416348651231,19.405434023483206,4.218017674831975,1,15.215738708952987,15.232100813213801,0.028322360301755722,4.189695314530219
LLAMA-33B,private,8,A1,0,0.0,55.12414979526322,55.12414979526322,16,38.51747299805804,38.582280540296765,38.51747299805804,16.606676797205182
LLAMA-33B,private,8,A1,1,55.12414979526322,146.0693253190892,90.94517552382597,16,125.10833178493117,125.19014837677462,69.98418198966795,20.96099353415802
LLAMA-33B,private,8,A2,0,0.0,186.8257032242973,186.8257032242973,16,186.8257032242973,44.64806875415222,186.8257032242973,0.0
LLAMA-33B,private,8,A2,1,186.8257032242973,452.42328490112584,265.59758167682855,16,452.42328490112584,0.0,265.59758167682855,0.0
LLAMA-33B,private,8,A3,0,0.0,61.55140651422025,61.55140651422025,16,44.12322490042596,44.19124090187656,44.12322490042596,17.428181613794287
LLAMA-33B,private,8,A3,1,61.55140651422025,142.5576353157387,81.00622880151846,16,120.11042971261418,120.19727349044761,58.55902319839393,22.44720560312453
LLAMA-33B,private,8,A3a,0,0.0,61.55140651422025,61.55140651422025,16,44.12322490042596,44.19124090187656,44.12322490042596,17.428181613794287
LLAMA-33B,private,8,A3a,1,61.55140651422025,142.33481521680588,80.78340870258563,16,120.11042971261418,120.19718087058159,58.55902319839393,22.2243855041917
LLAMA-33B,private,8,A3b,0,0.0,60.7434826813961,60.7434826813961,16,44.12322490042596,44.188085468480175,44.12322490042596,16.620257780970142
LLAMA-33B,private,8,A3b,1,60.7434826813961,140.7584087748496,80.01492609345351,16,119.30250587979098,119.38581549600272,58.55902319839488,21.455902895058628
LLAMA-33B,private,8,A4,0,0.0,60.716211909401835,60.716211909401835,16,44.112928223349094,44.17772247140365,44.112928223349094,16.60328368605274
LLAMA-33B,private,8,A4,1,60.716211909401835,140.44825676509632,79.73204485569448,16,119.26002913961894,119.34273332984127,58.5438172302171,21.18822762547738
LLAMA-33B,private,8,A4b,0,0.0,60.716211909401835,60.716211909401835,16,44.112928223349094,44.17772247140365,44.112928223349094,16.60328368605274
LLAMA-33B,private,8,A4b,1,60.716211909401835,140.44825676509632,79.73204485569448,16,119.26002913961894,119.34273332984127,58.5438172302171,21.18822762547738
LLAMA-33B,private,8,A5,0,0.0,99.10231185836052,99.10231185836052,16,82.68074149330484,82.7448259236992,82.68074149330484,16.421570365055686
LLAMA-33B,private,8,A5,1,99.10231185836052,241.01165836138136,141.90934650302086,16,221.38216837998743,221.45878375136604,122.27985652162691,19.62948998139393
LLAMA-33B,private,8,A6,0,0.0,99.10231185836052,99.10231185836052,16,82.68074149330484,82.7448259236992,82.68074149330484,16.421570365055686
LLAMA-33B,private,8,A6,1,99.10231185836052,241.01165836138136,141.90934650302086,16,221.38216837998743,221.45878375136604,122.27985652162691,19.62948998139393
LLAMA-33B,reduce,8,A1,0,0.0,55.1253726390692,55.1253726390692,16,38.518695841864016,38.58350338410274,38.518695841864016,16.606676797205182
LLAMA-33B,reduce,8,A1,1,55.1253726390692,63.884293581753106,8.758920942683908,1,59.4906591471503,59.50781788859795,4.365286508081105,4.393634434602802
LLAMA-33B,reduce,8,A2,0,0.0,146.3003676022744,146.3003676022744,16,146.3003676022744,4.122733132122581,146.3003676022744,0.0
LLAMA-33B,reduce,8,A2,1,146.3003676022744,164.12987516904883,17.829507566774424,1,164.12987516904883,0.0,17.829507566774424,0.0
LLAMA-33B,reduce,8,A3,0,0.0,19.728532155932076,19.728532155932076,16,3.434311422401031,3.497895468653408,3.434311422401031,16.294220733531045
LLAMA-33B,reduce,8,A3,1,19.728532155932076,26.029960976763807,6.301428820831731,1,21.528825643917614,21.54640441528543,1.8002934879855381,4.501135332846193
LLAMA-33B,reduce,8,A3a,0,0.0,19.728532155932076,19.728532155932076,16,3.434311422401031,3.497895468653408,3.434311422401031,16.294220733531045
LLAMA-33B,reduce,8,A3a,1,19.728532155932076,26.043274749790257,6.314742593858181,1,21.528825643917614,21.546455848525287,1.8002934879855381,4.514449105872643
LLAMA-33B,reduce,8,A3b,0,0.0,19.414297475676104,19.414297475676104,16,3.434311422401031,3.4966679490425965,3.434311422401031,15.979986053275073
LLAMA-33B,reduce,8,A3b,1,19.414297475676104,25.647033489937197,6.232736014261093,1,21.214590963661642,21.23190307668925,1.8002934879855381,4.432442526275555
LLAMA-33B,reduce,8,A4,0,0.0,19.400862863566587,19.400862863566587,16,3.4240147453206347,3.4863634619621924,3.4240147453206347,15.976848118245952
LLAMA-33B,reduce,8,A4,1,19.400862863566587,25.627898815575833,6.2270359520092455,1,21.200221451229208,21.217513167890733,1.7993585876626206,4.427677364346625
LLAMA-33B,reduce,8,A4b,0,0.0,19.400862863566587,19.400862863566587,16,3.4240147453206347,3.4863634619621924,3.4240147453206347,15.976848118245952
LLAMA-33B,reduce,8,A4b,1,19.400862863566587,25.627898815575833,6.2270359520092455,1,21.200221451229208,21.217513167890733,1.7993585876626206,4.427677364346625
LLAMA-33B,reduce,8,A5,0,0.0,12.686207528852123,12.686207528852123,16,3.0215594591027526,3.0592511443040187,3.0215594591027526,9.66464806974937
LLAMA-33B,reduce,8,A5,1,12.686207528852123,20.87274979359512,8.186542264742997,1,16.445072429248494,16.46236414591002,3.7588649003963717,4.427677364346625
LLAMA-33B,reduce,8,A6,0,0.0,12.686207528852123,12.686207528852123,16,3.0215594591027526,3.0592511443040187,3.0215594591027526,9.66464806974937
LLAMA-33B,reduce,8,A6,1,12.686207528852123,20.87274979359512,8.186542264742997,1,16.445072429248494,16.46236414591002,3.7588649003963717,4.427677364346625
LLAMA-33B,supervisor,8,A1,0,0.0,6.529075631669019,6.529075631669019,1,2.40758599042823,2.4236816662770453,2.40758599042823,4.121489641240789
LLAMA-33B,supervisor,8,A1,1,6.529075631669019,62.569627474608794,56.04055184293978,16,45.69080588224101,45.75667649008584,39.16173025057199,16.878821592367785
LLAMA-33B,supervisor,8,A1,2,62.569627474608794,71.43761463364152,8.867987159032722,1,67.02697114955933,67.0441963326065,4.457343674950536,4.410643484082186
LLAMA-33B,supervisor,8,A1,3,71.43761463364152,129.65368577617284,58.21607114253132,16,112.23057458691005,112.29857132599693,40.792959953268536,17.423111189262784
LLAMA-33B,supervisor,8,A2,0,0.0,14.835721336613961,14.835721336613961,1,14.835721336613961,2.8782216385659467,14.835721336613961,0.0
LLAMA-33B,supervisor,8,A2,1,14.835721336613961,162.42472147416368,147.5890001375497,16,162.42472147416368,0.0,147.5890001375497,0.0
LLAMA-33B,supervisor,8,A2,2,162.42472147416368,180.53051442236253,18.105792948198854,1,180.53051442236253,0.0,18.105792948198854,0.0
LLAMA-33B,supervisor,8,A2,3,180.53051442236253,336.21809094295054,155.687576520588,16,336.21809094295054,0.0,155.687576520588,0.0
LLAMA-33B,supervisor,8,A3,0,0.0,6.855779687537872,6.855779687537872,1,2.682403790054027,2.6987021091684698,2.682403790054027,4.1733758974838455
LLAMA-33B,supervisor,8,A3,1,6.855779687537872,24.633345925710472,17.7775662381726,16,7.697534336034618,7.763419302408997,0.841754648496746,16.935811589675854
LLAMA-33B,supervisor,8,A3,2,24.633345925710472,30.991512998302834,6.358167072592362,1,26.457956599800536,26.475663609408173,1.8246106740900636,4.533556398502299
LLAMA-33B,supervisor,8,A3,3,30.991512998302834,49.362672474841744,18.37115947653891,16,31.868861779695475,31.936913972268954,0.8773487813926408,17.49381069514627
LLAMA-33B,supervisor,8,A3a,0,0.0,6.855779687537872,6.855779687537872,1,2.682403790054027,2.6987021091684698,2.682403790054027,4.1733758974838455
LLAMA-33B,supervisor,8,A3a,1,6.855779687537872,24.531029791659396,17.675250104121524,16,7.697534336034618,7.76322310740939,0.841754648496746,16.833495455624778
LLAMA-33B,supervisor,8,A3a,2,24.531029791659396,30.887861914475806,6.35683212281641,1,26.35564046574946,26.373340328777285,1.8246106740900636,4.532221448726347
LLAMA-33B,supervisor,8,A3a,3,30.887861914475806,49.14560438144965,18.257742466973845,16,31.765210695868447,31.833035788440192,0.8773487813926408,17.380393685581204
LLAMA-33B,supervisor,8,A3b,0,0.0,6.8051427062926075,6.8051427062926075,1,2.682403790054027,2.698504340902839,2.682403790054027,4.12273891623858
LLAMA-33B,supervisor,8,A3b,1,6.8051427062926075,24.25893903816662,17.453796331874013,16,7.6468973547893535,7.711525174145674,0.841754648496746,16.612041683377267
LLAMA-33B,supervisor,8,A3b,2,24.25893903816662,30.533158728186606,6.2742196900199865,1,26.083549712256684,26.100928881884517,1.8246106740900636,4.449609015929923
LLAMA-33B,supervisor,8,A3b,3,30.533158728186606,48.56488899555329,18.031730267366683,16,31.410507509579247,31.47724192166874,0.8773487813926408,17.154381485974042
LLAMA-33B,supervisor,8,A4,0,0.0,6.803416288971013,6.803416288971013,1,2.681760247736363,2.6978565735851743,2.681760247736363,4.121656041234649
LLAMA-33B,supervisor,8,A4,1,6.803416288971013,24.143796926185846,17.340380637214835,16,7.634572561908618,7.699001177066856,0.831156272937605,16.50922436427723
LLAMA-33B,supervisor,8,A4,2,24.143796926185846,30.412361064379404,6.2685641381935575,1,25.967453235535075,25.984812233796198,1.8236563093492286,4.444907828844329
LLAMA-33B,supervisor,8,A4,3,30.412361064379404,48.316729998922995,17.90436893454359,16,31.27848860883187,31.34498370172137,0.8661275444524676,17.038241390091123
LLAMA-33B,supervisor,8,A4b,0,0.0,6.803416288971013,6.803416288971013,1,2.681760247736363,2.6978565735851743,2.681760247736363,4.121656041234649
LLAMA-33B,supervisor,8,A4b,1,6.803416288971013,24.143796926185846,17.340380637214835,16,7.634572561908618,7.699001177066856,0.831156272937605,16.50922436427723
LLAMA-33B,supervisor,8,A4b,2,24.143796926185846,30.412361064379404,6.2685641381935575,1,25.967453235535075,25.984812233796198,1.8236563093492286,4.444907828844329
LLAMA-33B,supervisor,8,A4b,3,30.412361064379404,48.316729998922995,17.90436893454359,16,31.27848860883187,31.34498370172137,0.8661275444524676,17.038241390091123
LLAMA-33B,supervisor,8,A5,0,0.0,6.803416288971013,6.803416288971013,1,2.681760247736363,2.6978565735851743,2.681760247736363,4.121656041234649
LLAMA-33B,supervisor,8,A5,1,6.803416288971013,17.44357547742647,10.640159188455458,16,7.246551162175821,7.286322745894088,0.4431348732048086,10.19702431525065
LLAMA-33B,supervisor,8,A5,2,17.44357547742647,25.676366612956873,8.232791135530402,1,21.231458784112544,21.248817782373667,3.787883306686073,4.444907828844329
LLAMA-33B,supervisor,8,A5,3,25.676366612956873,36.85556468224505,11.17919806928818,16,26.129523342804973,26.17136140425578,0.45315672984810007,10.72604133944008
LLAMA-33B,supervisor,8,A6,0,0.0,6.803416288971013,6.803416288971013,1,2.681760247736363,2.6978565735851743,2.681760247736363,4.121656041234649
LLAMA-33B,supervisor,8,A6,1,6.803416288971013,17.44357547742647,10.640159188455458,16,7.246551162175821,7.286322745894088,0.4431348732048086,10.19702431525065
LLAMA-33B,supervisor,8,A6,2,17.44357547742647,25.676366612956873,8.232791135530402,1,21.231458784112544,21.248817782373667,3.787883306686073,4.444907828844329
LLAMA-33B,supervisor,8,A6,3,25.676366612956873,36.85556468224505,11.17919806928818,16,26.129523342804973,26.17136140425578,0.45315672984810007,10.72604133944008
LLAMA-65B,C-hi,8,A1,0,0.0,72.22489211028869,72.22489211028869,16,56.47320334827041,56.53470569850638,56.47320334827041,15.751688762018283
LLAMA-65B,C-hi,8,A1,1,72.22489211028869,169.52285539004177,97.29796327975308,16,151.83591481496504,151.9049767425852,79.61102270467634,17.686940575076733
LLAMA-65B,C-hi,8,A2,0,0.0,202.23494543788607,202.23494543788607,16,202.23494543788607,11.602119329500077,202.23494543788607,0.0
LLAMA-65B,C-hi,8,A2,1,202.23494543788607,448.57105333583894,246.33610789795287,16,448.57105333583894,0.0,246.33610789795287,0.0
LLAMA-65B,C-hi,8,A3,0,0.0,25.666614592117163,25.666614592117163,16,10.11403935783349,10.174758353290862,10.11403935783349,15.552575234283673
LLAMA-65B,C-hi,8,A3,1,25.666614592117163,58.94622355916048,33.279608967043316,16,35.890659784577316,35.9805000164291,10.224045192460153,23.055563774583163
LLAMA-65B,C-hi,8,A3a,0,0.0,25.666614592117163,25.666614592117163,16,10.11403935783349,10.174758353290862,10.11403935783349,15.552575234283673
LLAMA-65B,C-hi,8,A3a,1,25.666614592117163,53.8863331478247,28.219718555707537,16,35.890659784577316,35.96092716563603,10.224045192460153,17.995673363247384
LLAMA-65B,C-hi,8,A3b,0,0.0,25.33291223430962,25.33291223430962,16,10.11403935783349,10.173454880309045,10.11403935783349,15.21887287647613
LLAMA-65B,C-hi,8,A3b,1,25.33291223430962,57.94962268684222,32.6167104525326,16,35.5569574267698,35.64421464398512,10.224045192460178,22.39266526007242
LLAMA-65B,C-hi,8,A4,0,0.0,25.387634007290075,25.387634007290075,16,10.087022745760043,10.146759132632559,10.087022745760043,15.300611261530031
LLAMA-65B,C-hi,8,A4,1,25.387634007290075,53.22564545164547,27.838011444355395,16,35.57894734794948,35.64785288792003,10.191313340659406,17.64669810369599
LLAMA-65B,C-hi,8,A4b,0,0.0,25.387634007290075,25.387634007290075,16,10.087022745760043,10.146759132632559,10.087022745760043,15.300611261530031
LLAMA-65B,C-hi,8,A4b,1,25.387634007290075,53.22564545164547,27.838011444355395,16,35.57894734794948,35.64785288792003,10.191313340659406,17.64669810369599
LLAMA-65B,C-hi,8,A5,0,0.0,19.111397831287302,19.111397831287302,16,9.427237744489736,9.465034868963278,9.427237744489736,9.684160086797567
LLAMA-65B,C-hi,8,A5,1,19.111397831287302,38.99715318998648,19.885755358699175,16,27.724501927778842,27.768508847273157,8.61310409649154,11.272651262207635
LLAMA-65B,C-hi,8,A6,0,0.0,19.111397831287302,19.111397831287302,16,9.427237744489736,9.465034868963278,9.427237744489736,9.684160086797567
LLAMA-65B,C-hi,8,A6,1,19.111397831287302,38.99715318998648,19.885755358699175,16,27.724501927778842,27.768508847273157,8.61310409649154,11.272651262207635
LLAMA-65B,C-lo,8,A1,0,0.0,19.095828983247667,19.095828983247667,16,9.1007132807792,9.13972982493392,9.1007132807792,9.995115702468468
LLAMA-65B,C-lo,8,A1,1,19.095828983247667,52.154883402039275,33.059054418791604,16,40.27369835855433,40.320081553630814,21.17786937530666,11.881185043484948
LLAMA-65B,C-lo,8,A2,0,0.0,58.45734828324758,58.45734828324758,16,58.45734828324758,1.6414789220283588,58.45734828324758,0.0
LLAMA-65B,C-lo,8,A2,1,58.45734828324758,163.19257856160846,104.73523027836087,16,163.19257856160846,0.0,104.73523027836087,0.0
LLAMA-65B,C-lo,8,A3,0,0.0,11.336868408309078,11.336868408309078,16,1.3785629119490623,1.4174292912430404,1.3785629119490623,9.958305496360015
LLAMA-65B,C-lo,8,A3,1,11.336868408309078,27.8833556680799,16.54648725977082,16,14.277054298737403,14.330065589154161,2.9401858904283245,13.606301369342498
LLAMA-65B,C-lo,8,A3a,0,0.0,11.336868408309078,11.336868408309078,16,1.3785629119490623,1.4174292912430404,1.3785629119490623,9.958305496360015
LLAMA-65B,C-lo,8,A3a,1,11.336868408309078,26.29123506790784,14.954366659598763,16,14.277054298737403,14.323931706874312,2.9401858904283245,12.014180769170439
LLAMA-65B,C-lo,8,A3b,0,0.0,11.388704507419178,11.388704507419178,16,1.3785629119490623,1.4176318278631912,1.3785629119490623,10.010141595470115
LLAMA-65B,C-lo,8,A3b,1,11.388704507419178,27.824926231108915,16.436221723689737,16,14.328890397847502,14.381476018644744,2.9401858904283245,13.496035833261413
LLAMA-65B,C-lo,8,A4,0,0.0,11.3789233665624,11.3789233665624,16,1.3714778638252827,1.410537826935257,1.3714778638252827,10.007445502737118
LLAMA-65B,C-lo,8,A4,1,11.3789233665624,26.324462665280148,14.945539298717748,16,14.30568610777102,14.352607584160465,2.92676274120862,12.018776557509128
LLAMA-65B,C-lo,8,A4b,0,0.0,11.3789233665624,11.3789233665624,16,1.3714778638252827,1.410537826935257,1.3714778638252827,10.007445502737118
LLAMA-65B,C-lo,8,A4b,1,11.3789233665624,26.324462665280148,14.945539298717748,16,14.30568610777102,14.352607584160465,2.92676274120862,12.018776557509128
LLAMA-65B,C-lo,8,A5,0,0.0,9.81202019987295,9.81202019987295,16,1.2086402435253694,1.2422155755952746,1.2086402435253694,8.603379956347581
LLAMA-65B,C-lo,8,A5,1,9.81202019987295,22.44804337876904,12.636023178896089,16,12.507583693887158,12.546386744996514,2.6955634940142073,9.940459684881882
LLAMA-65B,C-lo,8,A6,0,0.0,9.81202019987295,9.81202019987295,16,1.2086402435253694,1.2422155755952746,1.2086402435253694,8.603379956347581
LLAMA-65B,C-lo,8,A6,1,9.81202019987295,22.44804337876904,12.636023178896089,16,12.507583693887158,12.546386744996514,2.6955634940142073,9.940459684881882
LLAMA-65B,D-hi,8,A1,0,0.0,33.343748348203015,33.343748348203015,16,21.462563318535874,21.50894651355154,21.462563318535874,11.88118502966714
LLAMA-65B,D-hi,8,A1,1,33.343748348203015,83.47735474049165,50.133606392288634,16,69.66091785741133,69.71486062998571,36.31716950920832,13.816436883080314
LLAMA-65B,D-hi,8,A1,2,83.47735474049165,134.02042760708989,50.54307286659824,16,120.08303745434914,120.13745270052623,36.60568271385749,13.937390152740747
LLAMA-65B,D-hi,8,A1,3,134.02042760708989,184.9639688034933,50.9435411964034,16,170.90562537672503,170.96051309673675,36.88519776963514,14.05834342676826
LLAMA-65B,D-hi,8,A2,0,0.0,105.385228527157,105.385228527157,16,105.385228527157,3.9637069168787944,105.385228527157,0.0
LLAMA-65B,D-hi,8,A2,1,105.385228527157,256.78530707921846,151.40007855206147,16,256.78530707921846,0.0,151.40007855206147,0.0
LLAMA-65B,D-hi,8,A2,2,256.78530707921846,411.0606056279663,154.27529854874786,16,411.0606056279663,0.0,154.27529854874786,0.0
LLAMA-65B,D-hi,8,A2,3,411.0606056279663,568.2111241735349,157.15051854556862,16,568.2111241735349,0.0,157.15051854556862,0.0
LLAMA-65B,D-hi,8,A3,0,0.0,15.213777827399111,15.213777827399111,16,3.386144499738361,3.4323129408726696,3.386144499738361,11.82763332766075
LLAMA-65B,D-hi,8,A3,1,15.213777827399111,36.8126684436998,21.598890616300686,16,20.04647255232454,20.111840877221137,4.83269472492543,16.766195891375258
LLAMA-65B,D-hi,8,A3,2,36.8126684436998,58.645510528223596,21.832842084523797,16,41.72224204285401,41.78808690175024,4.909573599154214,16.923268485369583
LLAMA-65B,D-hi,8,A3,3,58.645510528223596,80.66150227994993,22.015991751726332,16,63.63196300170107,63.698367344558946,4.9864524734774704,17.029539278248862
LLAMA-65B,D-hi,8,A3a,0,0.0,15.213777827399111,15.213777827399111,16,3.386144499738361,3.4323129408726696,3.386144499738361,11.82763332766075
LLAMA-65B,D-hi,8,A3a,1,15.213777827399111,34.16864370381332,18.95486587641421,16,20.04647255232454,20.10160954958021,4.83269472492543,14.122171151488782
LLAMA-65B,D-hi,8,A3a,2,34.16864370381332,53.321780505131834,19.15313680131851,16,39.07821730296754,39.13382797382672,4.909573599154214,14.243563202164296
LLAMA-65B,D-hi,8,A3a,3,53.321780505131834,72.67478222853616,19.353001723404326,16,58.308232978609304,58.364325081949744,4.9864524734774704,14.366549249926855
LLAMA-65B,D-hi,8,A3b,0,0.0,15.25852682232043,15.25852682232043,16,3.386144499738361,3.43248779349323,3.386144499738361,11.87238232258207
LLAMA-65B,D-hi,8,A3b,1,15.25852682232043,36.74415533400864,21.48562851168821,16,20.09122154724583,20.156151075568452,4.8326947249254,16.65293378676281
LLAMA-65B,D-hi,8,A3b,2,36.74415533400864,58.43773154992609,21.693576215917453,16,41.65372893316285,41.71912207629505,4.909573599154214,16.78400261676324
LLAMA-65B,D-hi,8,A3b,3,58.43773154992609,80.29685184576725,21.85912029584116,16,63.42418402340356,63.489956642976345,4.9864524734774704,16.872667822363688
LLAMA-65B,D-hi,8,A4,0,0.0,15.188739983389134,15.188739983389134,16,3.3724155969645007,3.418541508155396,3.3724155969645007,11.816324386424633
LLAMA-65B,D-hi,8,A4,1,15.188739983389134,33.76157879044318,18.572838807054048,16,20.001575324889508,20.055296063343157,4.812835341500374,13.760003465553673
LLAMA-65B,D-hi,8,A4,2,33.76157879044318,52.5265203963809,18.76494160593772,16,38.65087776534493,38.705048281888146,4.889298974901749,13.875642631035973
LLAMA-65B,D-hi,8,A4,3,52.5265203963809,71.48354425347814,18.95702385709724,16,57.492283004686925,57.54690954431276,4.965762608306022,13.991261248791218
LLAMA-65B,D-hi,8,A4b,0,0.0,15.188739983389134,15.188739983389134,16,3.3724155969645007,3.418541508155396,3.3724155969645007,11.816324386424633
LLAMA-65B,D-hi,8,A4b,1,15.188739983389134,33.76157879044318,18.572838807054048,16,20.001575324889508,20.055296063343157,4.812835341500374,13.760003465553673
LLAMA-65B,D-hi,8,A4b,2,33.76157879044318,52.5265203963809,18.76494160593772,16,38.65087776534493,38.705048281888146,4.889298974901749,13.875642631035973
LLAMA-65B,D-hi,8,A4b,3,52.5265203963809,71.48354425347814,18.95702385709724,16,57.492283004686925,57.54690954431276,4.965762608306022,13.991261248791218
LLAMA-65B,D-hi,8,A5,0,0.0,11.997367874768349,11.997367874768349,16,3.043383052069369,3.0783279493400992,3.043383052069369,8.95398482269898
LLAMA-65B,D-hi,8,A5,1,11.997367874768349,26.69601965193576,14.698651777167411,16,16.27923937966789,16.319900652523007,4.28187150489954,10.416780272267872
LLAMA-65B,D-hi,8,A5,2,26.69601965193576,41.5627695541312,14.86674990219544,16,31.03035011702297,31.071461167964472,4.334330465087209,10.532419437108231
LLAMA-65B,D-hi,8,A5,3,41.5627695541312,56.596769566559374,15.034000012428173,16,45.948731494922754,45.99029856894722,4.385961940791553,10.64803807163662
LLAMA-65B,D-hi,8,A6,0,0.0,11.997367874768349,11.997367874768349,16,3.043383052069369,3.0783279493400992,3.043383052069369,8.95398482269898
LLAMA-65B,D-hi,8,A6,1,11.997367874768349,26.69601965193576,14.698651777167411,16,16.27923937966789,16.319900652523007,4.28187150489954,10.416780272267872
LLAMA-65B,D-hi,8,A6,2,26.69601965193576,41.5627695541312,14.86674990219544,16,31.03035011702297,31.071461167964472,4.334330465087209,10.532419437108231
LLAMA-65B,D-hi,8,A6,3,41.5627695541312,56.596769566559374,15.034000012428173,16,45.948731494922754,45.99029856894722,4.385961940791553,10.64803807163662
LLAMA-65B,D-lo,8,A1,0,0.0,33.34482230284424,33.34482230284424,16,21.463637273175845,21.51002046819151,21.463637273175845,11.881185029668398
LLAMA-65B,D-lo,8,A2,0,0.0,105.385228527157,105.385228527157,16,105.385228527157,3.9637069168787944,105.385228527157,0.0
LLAMA-65B,D-lo,8,A3,0,0.0,15.213752227398496,15.213752227398496,16,3.386144499738361,3.43231284087267,3.386144499738361,11.827607727660135
LLAMA-65B,D-lo,8,A3a,0,0.0,15.213752227398496,15.213752227398496,16,3.386144499738361,3.43231284087267,3.386144499738361,11.827607727660135
LLAMA-65B,D-lo,8,A3b,0,0.0,15.25850122231981,15.25850122231981,16,3.386144499738361,3.4324876934932305,3.386144499738361,11.872356722581449
LLAMA-65B,D-lo,8,A4,0,0.0,15.187427218389093,15.187427218389093,16,3.3724155969645007,3.4185407181554006,3.3724155969645007,11.815011621424592
LLAMA-65B,D-lo,8,A4b,0,0.0,15.187427218389093,15.187427218389093,16,3.3724155969645007,3.4185407181554006,3.3724155969645007,11.815011621424592
LLAMA-65B,D-lo,8,A5,0,0.0,11.99604405978841,11.99604405978841,16,3.0433720020694364,3.078316109340171,3.0433720020694364,8.952672057718974
LLAMA-65B,D-lo,8,A6,0,0.0,11.99604405978841,11.99604405978841,16,3.0433720020694364,3.078316109340171,3.0433720020694364,8.952672057718974
LLAMA-65B,N-hi,8,A2,0,0.0,412.8087596199,412.8087596199,64,412.8087596199,7.122699393321235,412.8087596199,0.0
LLAMA-65B,N-hi,8,A2,1,412.8087596199,1580.6750111898468,1167.8662515699468,64,1580.6750111898468,0.0,1167.8662515699468,0.0
LLAMA-65B,N-lo,8,A1,0,0.0,10.27026426414208,10.27026426414208,4,5.3649848630218715,5.384139189680124,5.3649848630218715,4.905279401120208
LLAMA-65B,N-lo,8,A1,1,10.27026426414208,21.455575291904243,11.185311027762163,4,16.42934264985084,16.448969450108823,6.159078385708762,5.026232642053401
LLAMA-65B,N-lo,8,A2,0,0.0,30.464228753728857,30.464228753728857,4,30.464228753728857,3.1815213035531125,30.464228753728857,0.0
LLAMA-65B,N-lo,8,A2,1,30.464228753728857,61.547204104649865,31.082975350921007,4,61.547204104649865,0.0,31.082975350921007,0.0
LLAMA-65B,N-lo,8,A3,0,0.0,7.781549542153017,7.781549542153017,4,2.8794581520699976,2.898598633674968,2.8794581520699976,4.902091390083019
LLAMA-65B,N-lo,8,A3,1,7.781549542153017,14.127978056398454,6.346428514245438,4,8.682717715756688,8.70389090856223,0.9011681736036712,5.445260340641767
LLAMA-65B,N-lo,8,A3a,0,0.0,7.781549542153017,7.781549542153017,4,2.8794581520699976,2.898598633674968,2.8794581520699976,4.902091390083019
LLAMA-65B,N-lo,8,A3a,1,7.781549542153017,13.775042939621379,5.993493397468362,4,8.682717715756688,8.702602690162436,0.9011681736036712,5.092325223864691
LLAMA-65B,N-lo,8,A3b,0,0.0,7.739591385567183,7.739591385567183,4,2.8794581520699976,2.8984347475902115,2.8794581520699976,4.860133233497185
LLAMA-65B,N-lo,8,A3b,1,7.739591385567183,14.045994495417542,6.306403109850359,4,8.640759559170785,8.661779424638656,0.9011681736036019,5.405234936246757
LLAMA-65B,N-lo,8,A4,0,0.0,7.731582756412239,7.731582756412239,4,2.876025926376385,2.8949854421955963,2.876025926376385,4.855556830035853
LLAMA-65B,N-lo,8,A4,1,7.731582756412239,13.664492962948627,5.932910206536388,4,8.629012950754229,8.648676088378746,0.8974301943419896,5.035480012194398
LLAMA-65B,N-lo,8,A4b,0,0.0,7.731582756412239,7.731582756412239,4,2.876025926376385,2.8949854421955963,2.876025926376385,4.855556830035853
LLAMA-65B,N-lo,8,A4b,1,7.731582756412239,13.664492962948627,5.932910206536388,4,8.629012950754229,8.648676088378746,0.8974301943419896,5.035480012194398
LLAMA-65B,N-lo,8,A5,0,0.0,7.092665070572417,7.092665070572417,4,2.810218717397363,2.826939520416261,2.810218717397363,4.282446353175054
LLAMA-65B,N-lo,8,A5,1,7.092665070572417,12.411012278568775,5.318347207996358,4,7.93147620224525,7.9489676838699115,0.8388111316728333,4.479536076323525
LLAMA-65B,N-lo,8,A6,0,0.0,7.092665070572417,7.092665070572417,4,2.810218717397363,2.826939520416261,2.810218717397363,4.282446353175054
LLAMA-65B,N-lo,8,A6,1,7.092665070572417,12.411012278568775,5.318347207996358,4,7.93147620224525,7.9489676838699115,0.8388111316728333,4.479536076323525
LLAMA-65B,baseline,8,A1,0,0.0,33.34423406859751,33.34423406859751,16,21.46304903892987,21.509432233945535,21.46304903892987,11.881185029667638
LLAMA-65B,baseline,8,A1,1,33.34423406859751,83.4741775708521,50.1299435022546,16,69.65774068777179,69.71168346034617,36.313506619174284,13.816436883080314
LLAMA-65B,baseline,8,A2,0,0.0,105.385228527157,105.385228527157,16,105.385228527157,3.9637069168787944,105.385228527157,0.0
LLAMA-65B,baseline,8,A2,1,105.385228527157,256.78530707921846,151.40007855206147,16,256.78530707921846,0.0,151.40007855206147,0.0
LLAMA-65B,baseline,8,A3,0,0.0,15.213772707399174,15.213772707399174,16,3.386144499738361,3.4323129208726697,3.386144499738361,11.827628207660814
LLAMA-65B,baseline,8,A3,1,15.213772707399174,36.812654348703425,21.598881641304253,16,20.046467432324604,20.11183570722122,4.83269472492543,16.76618691637882
