model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A1,475.6383764188702,72032647114914.88,359200194560.0,6995968.0,no-reuse-physical,private,pim,gpu,3017831591160.9727,69011079721249.26,3735682023.4788604,133365.44542707287,,28.846955957068662,321.0410633033591,124.49451312039379,0.05851004028603574,10633216.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6995968.0
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A2,103.7619792682093,2455644809413.0225,11470314143744.0,32736.0,recompute,none,gpu,gpu,2336353542318.3003,,119291267094.95645,,,65.52759878907756,,0.0,0.0,579840.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3,139.0885467146569,2480259348699.2256,189664354336.0,6365632.0,recompute,naive,pim,gpu,815323701002.035,1662962967596.9258,1972509285.1024587,140666.97349814634,30107.109900023817,10.465240681759171,0.0007118415698789303,126.42331081244079,0.061713364056611895,579840.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,138.66581048112437,2495749515379.9297,189664354336.0,6365632.0,recompute,naive-mask,pim,gpu,815323701002.035,1678453163805.8801,1972509285.1024587,140666.97349814634,594.8667000007682,10.465240681759171,0.0007118415698789303,127.47618674041377,0.061713364056611895,579840.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,138.5627700312775,2480483286238.367,189664354336.0,8524224.0,recompute,naive,pim,gpu,815323701002.035,1663186814573.517,1972509285.1024587,231391.3418820499,30107.109900023817,10.465240681759171,0.0007118415698789303,125.8577315708193,0.10151592634867834,579840.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8524224.0
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A4,138.83900705501122,2495758667048.973,189664354336.0,6474176.0,recompute,master-diff,pim,gpu,815323701002.035,1678462312125.5308,1972509285.1024587,144374.73823432188,224.83150000029664,10.465240681759171,0.0007118415698789303,127.66625840478314,0.0633400332694127,579840.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6474176.0
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,137.78331089918893,2495954612395.817,189664354336.0,8362944.0,recompute,master-diff,pim,gpu,815323701002.035,1678658178107.665,1972509285.1024587,223758.56057285267,224.83150000029664,10.465240681759171,0.0007118415698789303,126.57573500787585,0.09816727527438315,579840.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8362944.0
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A5,97.05125945024749,1510613483900.8586,25333620768.0,11599552.0,recompute,master-diff,pim,pim,757054981045.3167,753294660942.323,263469655.98224542,371999.85223724146,340.01870000045477,8.954316351518543,0.0007118415698789303,87.83158127409249,0.1632036414827699,270848.0,308992.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,11599552.0
LLAMA3-8B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A6,56.36195426029589,1261322103629.6697,123289493536.0,8437824.0,recompute,master-diff,pim,dynamic,812365588112.8701,447674077416.20355,1282210732.7850597,227231.24767697093,226.4499000003077,10.366532314610286,0.0007118415698789303,45.47273181855687,0.09969081131257342,572160.0,7680.0,17,15,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8437824.0
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A1,180.7974826536553,25534233435265.805,156599582720.0,3809792.0,no-reuse-physical,private,pim,gpu,1478324341193.864,24054280387946.66,1628635660.299687,70850.39288319432,,14.699242118201084,111.10241728660434,54.442741170212905,0.03108345890201553,4604416.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3809792.0
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A2,47.823012735573414,1253435548236.452,5058785705984.0,17600.0,recompute,none,gpu,gpu,1200824176894.2825,,52611371342.238556,,,30.960393715624853,,0.0,0.0,283136.0,0.0,17,0,17,2,4096.0,,,,,,dag,supervisor,,
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A3,63.7204208003857,1275520456200.6643,83408994848.0,3426272.0,recompute,naive,pim,gpu,526617839034.1454,748035090075.426,867453546.415431,72647.29027199335,901.7598999989352,6.631442794442133,0.00037816583399709715,56.73361006872411,0.03187179307852681,283136.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3426272.0
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A3a,63.35703552660401,1271790629373.05,83408994848.0,3426272.0,recompute,naive-mask,pim,gpu,526617839034.1454,744305263975.426,867453546.415431,72647.29027199335,171.9551000002757,6.631442794442133,0.00037816583399709715,56.40671503472523,0.03187179307852681,283136.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3426272.0
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A3b,63.35747209263739,1275671464029.11,83408994848.0,5064672.0,recompute,naive,pim,gpu,526617839034.1454,748186036714.2645,867453546.415431,133825.4084166907,901.7598999989352,6.631442794442133,0.00037816583399709715,56.34382131879172,0.05871183508301856,283136.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,5064672.0
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A4,63.43335174121033,1271799781249.4297,83408994848.0,3549184.0,recompute,master-diff,pim,gpu,526617839034.1454,744314412269.6719,867453546.415431,76355.0550080748,42.54719999994045,6.631442794442133,0.00037816583399709715,56.48787497502885,0.03349846229094971,283136.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3549184.0
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A4b,63.164950855089685,1271931913102.451,83408994848.0,4982784.0,recompute,master-diff,pim,gpu,526617839034.1454,744446490572.6943,867453546.415431,129885.9083845392,42.54719999994045,6.631442794442133,0.00037816583399709715,56.19598905206327,0.05698349904512577,283136.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4982784.0
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A5,25.23353013446556,686346671519.6366,10562322976.0,5109760.0,recompute,master-diff,pim,pim,522833152629.2456,163403534909.6108,109848158.94905075,135789.8106950676,45.09239999993714,6.512063675486612,0.00037816583399709715,18.624052273528296,0.05957365694487276,270848.0,12288.0,1,16,17,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,5109760.0
LLAMA3-8B,broadcast,8,wl_broadcast.json,17,A6,25.23353013446556,686346671519.6366,10562322976.0,5109760.0,recompute,master-diff,pim,dynamic,522833152629.2456,163403534909.6108,109848158.94905075,135789.8106950676,45.09239999993714,6.512063675486612,0.00037816583399709715,18.624052273528296,0.05957365694487276,270848.0,12288.0,1,16,17,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,5109760.0
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A1,475.6383764188702,72032647114914.88,359200194560.0,6995968.0,no-reuse-physical,private,pim,gpu,3017831591160.9727,69011079721249.26,3735682023.4788604,133365.44542707287,,28.846955957068662,321.0410633033591,124.49451312039379,0.05851004028603574,10633216.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6995968.0
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A2,107.04221218077838,2648575704600.3013,11470314143744.0,32736.0,recompute,none,gpu,gpu,2529284437505.4507,,119291267094.95596,,,68.80783170164813,,0.0,0.0,1065984.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3,143.16981633012708,2663222041767.6646,193646845984.0,6365632.0,recompute,naive,pim,gpu,1008254596188.6223,1652953332282.2864,2013927198.2416825,140666.97349814634,45461.52930002467,13.745473594333292,0.0007118415698789303,126.44335157273629,0.061713364056611895,1065984.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,147.3377332147451,2755706460542.8,193646845984.0,6365632.0,recompute,naive-mask,pim,gpu,1008254596188.6223,1745437795860.4573,2013927198.2416825,140666.97349814634,594.9181000007661,13.745473594333292,0.0007118415698789303,132.8545990186694,0.061713364056611895,1065984.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,141.3622423856685,2663445979606.1895,193646845984.0,8524224.0,recompute,naive,pim,gpu,1008254596188.6223,1653177179199.2996,2013927198.2416825,231391.3418820499,45461.52930002467,13.745473594333292,0.0007118415698789303,124.5959750710568,0.10151592634867834,1065984.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8524224.0
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4,147.37716617287995,2755715612168.237,193646845984.0,6474176.0,recompute,master-diff,pim,gpu,1008254596188.6223,1745446944204.0881,2013927198.2416825,144374.73823432188,225.215500000302,13.745473594333292,0.0007118415698789303,132.91089043920354,0.0633400332694127,1065984.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6474176.0
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,146.32147001693144,2755911557546.453,193646845984.0,8362944.0,recompute,master-diff,pim,gpu,1008254596188.6223,1745642810182.812,2013927198.2416825,223758.56057285267,225.215500000302,13.745473594333292,0.0007118415698789303,131.82036704112525,0.09816727527438315,1065984.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8362944.0
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A5,179.31473728976692,2231956605728.034,41263587360.0,16704064.0,recompute,master-diff,pim,pim,865882193014.178,1365644665055.632,429141308.5390374,605572.9873947713,578.8474999991142,9.956046193659672,0.0007118415698789303,168.925814820767,0.2656767633904467,270848.0,795136.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,16704064.0
LLAMA3-8B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A6,64.90011337874566,1521279048802.636,127271985184.0,8437824.0,recompute,master-diff,pim,dynamic,1005296483299.3958,514658709491.1186,1323628645.924269,227231.24767697093,226.83390000031315,13.646765227184806,0.0007118415698789303,50.71736385188262,0.09969081131257342,1058304.0,7680.0,17,15,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8437824.0
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A1,475.6383764188702,72032647114914.88,359200194560.0,6995968.0,no-reuse-physical,private,pim,gpu,3017831591160.9727,69011079721249.26,3735682023.4788604,133365.44542707287,,28.846955957068662,321.0410633033591,124.49451312039379,0.05851004028603574,10633216.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6995968.0
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A2,103.00604624616022,2407694559994.9116,11470314143744.0,32736.0,recompute,none,gpu,gpu,2288403292900.2314,,119291267094.9567,,,64.77166576703105,,0.0,0.0,458304.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3,137.57931435347945,2435067549843.4775,188668731424.0,6365632.0,recompute,naive,pim,gpu,767373451584.9124,1665731792666.4612,1962154806.8176765,140666.97349814634,10116.018999996462,9.709307659708601,0.0007118415698789303,126.67288476354103,0.061713364056611895,458304.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,136.47347856727376,2428302473094.473,188668731424.0,6365632.0,recompute,naive-mask,pim,gpu,767373451584.9124,1658966725404.3948,1962154806.8176765,140666.97349814634,594.4574000007701,9.709307659708601,0.0007118415698789303,126.04312705590354,0.061713364056611895,458304.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,136.21245866823975,2435291487417.3257,188668731424.0,8524224.0,recompute,naive,pim,gpu,767373451584.9124,1665955639533.437,1962154806.8176765,231391.3418820499,10116.018999996462,9.709307659708601,0.0007118415698789303,125.26622651351921,0.10151592634867834,458304.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8524224.0
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A4,136.5799788313396,2428311624725.5635,188668731424.0,6474176.0,recompute,master-diff,pim,gpu,767373451584.9124,1658975873699.4473,1962154806.8176765,144374.73823432188,224.75470000029424,9.709307659708601,0.0007118415698789303,126.16648578574085,0.0633400332694127,458304.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6474176.0
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,135.52428267552784,2428507570063.7744,188668731424.0,8362944.0,recompute,master-diff,pim,gpu,767373451584.9124,1659171739682.6597,1962154806.8176765,223758.56057285267,224.75470000029424,9.709307659708601,0.0007118415698789303,125.07596238879452,0.09816727527438315,458304.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8362944.0
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A5,77.69932757589298,1337262380146.0242,21351129120.0,10323424.0,recompute,master-diff,pim,pim,730014493279.7627,607025521345.7899,222051742.84304553,313606.5684540301,280.60350000038693,8.696122938589532,0.0007118415698789303,68.7797068243859,0.13758536100348373,270848.0,187456.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,10323424.0
LLAMA3-8B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A6,54.10292603551982,1193875061315.6812,122293870624.0,8437824.0,recompute,master-diff,pim,dynamic,764415338695.7474,428187638997.4868,1271856254.5002637,227231.24767697093,226.37310000030521,9.610599292559714,0.0007118415698789303,43.972959199073735,0.09969081131257342,450624.0,7680.0,17,15,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8437824.0
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A1,48.54678185535021,6527897678319.315,36846960640.0,1247232.0,no-reuse-physical,private,pim,gpu,775202538757.5295,5752311914495.998,383208390.6551809,16670.680678384495,,8.817687712290882,26.543092621622666,13.05586456367699,0.00731375503580008,1083392.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1247232.0
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A2,17.845383639068455,796151621475.3752,1209578553344.0,4960.0,recompute,none,gpu,gpu,783572004520.5941,,12579616954.777504,,,13.813455127921543,,0.0,0.0,273152.0,0.0,4,0,4,4,1536.0,,,,,,dag,supervisor,,
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A3,21.680724548939462,794777489372.1011,19920850022.0,1233030.0,recompute,naive,pim,gpu,617766248640.2991,176804048320.82562,207176840.2282212,15501.319514782332,73.72800000009026,7.935639329463787,8.898019623439049e-05,13.668106272596068,0.00680073332637593,273152.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1233030.0
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A3a,21.688712219990954,794891667703.2719,19920850022.0,1233030.0,recompute,naive-mask,pim,gpu,617766248640.2991,176918226670.98358,207176840.2282212,15501.319514782332,54.88640000008442,7.935639329463787,8.898019623439049e-05,13.677036023634587,0.00680073332637593,273152.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1233030.0
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A3b,21.34418078011621,794795793353.022,19920850022.0,1495174.0,recompute,naive,pim,gpu,617766248640.2991,176822344879.8597,207176840.2282212,22916.848986838726,73.72800000009026,7.935639329463787,8.898019623439049e-05,13.328309165414643,0.010054071751198063,273152.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1495174.0
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A4,21.676217604280755,794879655679.1162,19920850022.0,1059078.0,recompute,master-diff,pim,gpu,617766248640.2991,176906219553.11343,207176840.2282212,10634.8782987968,16.230400000004114,7.935639329463787,8.898019623439049e-05,13.668609211219493,0.004665729985084582,273152.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1059078.0
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A4b,21.50231150788972,794895671669.1497,19920850022.0,1288454.0,recompute,master-diff,pim,gpu,617766248640.2991,176922229043.52148,207176840.2282212,17123.46658678752,16.230400000004114,7.935639329463787,8.898019623439049e-05,13.491856443772493,0.007512401106805764,273152.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1288454.0
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A5,13.058242674681736,666660335094.3656,5859445862.0,1312262.0,recompute,master-diff,pim,pim,617035829508.4456,49563549103.328026,60938236.964833125,18230.44826999713,16.906000000002315,7.912599924628707,8.898019623439049e-05,5.117178927949304,0.007998055713011487,270848.0,2304.0,1,3,4,4,1536.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,1312262.0
LLAMA3-8B,pipeline,8,wl_pipeline_D4.json,4,A6,13.058242674681736,666660335094.3656,5859445862.0,1312262.0,recompute,master-diff,pim,dynamic,617035829508.4456,49563549103.328026,60938236.964833125,18230.44826999713,16.906000000002315,7.912599924628707,8.898019623439049e-05,5.117178927949304,0.007998055713011487,270848.0,2304.0,1,3,4,4,1536.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,1312262.0
LLAMA3-8B,private,8,wl_private.json,32,A1,475.6383764188702,72032647114914.88,359200194560.0,6995968.0,no-reuse-physical,private,pim,gpu,3017831591160.9727,69011079721249.26,3735682023.4788604,133365.44542707287,,28.846955957068662,321.0410633033591,124.49451312039379,0.05851004028603574,10633216.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6995968.0
LLAMA3-8B,private,8,wl_private.json,32,A2,151.61960578562625,5438854782058.463,11470314143744.0,32736.0,recompute,none,gpu,gpu,5319563514964.881,,119291267094.95645,,,113.38522530648046,,0.0,0.0,8575232.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA3-8B,private,8,wl_private.json,32,A3,187.12779406957245,5460915423832.213,255162605600.0,6364320.0,recompute,naive,pim,gpu,3798533673657.6587,1659727914357.3884,2653691098.2949667,140666.97349814634,3793.996099997993,58.32286719923216,0.0007118415698789303,127.70225983979756,0.061713364056611895,8575232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6364320.0
LLAMA3-8B,private,8,wl_private.json,32,A3a,186.89622357022913,5460154231600.047,255162605600.0,6364320.0,recompute,naive-mask,pim,gpu,3798533673657.6587,1658966725343.3455,2653691098.2949667,140666.97349814634,581.0937000022279,58.32286719923216,0.0007118415698789303,127.6313344664227,0.061713364056611895,8575232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6364320.0
LLAMA3-8B,private,8,wl_private.json,32,A3b,184.69249225199795,5461135071050.344,255162605600.0,8985760.0,recompute,naive,pim,gpu,3798533673657.6587,1659947473125.653,2653691098.2949667,229653.32716210495,3793.996099997993,58.32286719923216,0.0007118415698789303,125.22791796989429,0.10075342515537522,8575232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8985760.0
LLAMA3-8B,private,8,wl_private.json,32,A4,186.90111614596407,5460163383259.598,255162605600.0,6474176.0,recompute,master-diff,pim,gpu,3798533673657.6587,1658975873638.0105,2653691098.2949667,144374.73823432188,207.46180000000857,58.32286719923216,0.0007118415698789303,127.65328197133809,0.0633400332694127,8575232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6474176.0
LLAMA3-8B,private,8,wl_private.json,32,A4b,184.5026356486643,5460355574427.037,255162605600.0,8767936.0,recompute,master-diff,pim,gpu,3798533673657.6587,1659167987598.086,2653691098.2949667,222237.7976928694,207.46180000000857,58.32286719923216,0.0007118415698789303,125.22064140595783,0.09750008673022656,8575232.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8767936.0
LLAMA3-8B,private,8,wl_private.json,32,A5,1114.5853499782938,11038815651961.033,287326625824.0,93990080.0,recompute,master-diff,pim,pim,2572690774498.163,8463132576264.159,2988196908.6245637,4100718.584765073,3510.19659998122,25.423039983338988,0.0007118415698789303,1086.2292672307603,1.7990657835869073,270848.0,8304384.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,93990080.0
