sample,frequency_ghz,effective_query_MAC_per_ns,compute_query_MAC_per_ns,power_query_MAC_per_ns
78,0.5754226267880365,0.5475326808568887,0.5475326808568887,1.3003901170351104
79,0.5779511631267158,0.5779511631267158,0.5779511631267158,1.3003901170351104
80,0.5792154312960555,0.5779511631267158,0.5779511631267158,1.3003901170351104
81,0.5830082358040746,0.5779511631267158,0.5779511631267158,1.3003901170351104
82,0.5868010403120937,0.5779511631267158,0.5779511631267158,1.3003901170351104
83,0.5905938448201127,0.5779511631267158,0.5779511631267158,1.3003901170351104
84,0.5943866493281318,0.5779511631267158,0.5779511631267158,1.3003901170351104
85,0.5981794538361509,0.5779511631267158,0.5779511631267158,1.3003901170351104
86,0.6019722583441699,0.5779511631267158,0.5779511631267158,1.3003901170351104
87,0.605765062852189,0.5779511631267158,0.5779511631267158,1.3003901170351104
88,0.6095578673602081,0.5779511631267158,0.5779511631267158,1.3003901170351104
89,0.6119482903694637,0.6119482903694637,0.6119482903694637,1.3003901170351104
90,0.6133506718682271,0.6119482903694637,0.6119482903694637,1.3003901170351104
91,0.6171434763762462,0.6119482903694637,0.6119482903694637,1.3003901170351104
92,0.6209362808842653,0.6119482903694637,0.6119482903694637,1.3003901170351104
93,0.6247290853922843,0.6119482903694637,0.6119482903694637,1.3003901170351104
94,0.6285218899003034,0.6119482903694637,0.6119482903694637,1.3003901170351104
95,0.6323146944083224,0.6119482903694637,0.6119482903694637,1.3003901170351104
96,0.6361074989163416,0.6119482903694637,0.6119482903694637,1.3003901170351104
97,0.6399003034243607,0.6119482903694637,0.6119482903694637,1.3003901170351104
98,0.6436931079323797,0.6119482903694637,0.6119482903694637,1.3003901170351104
99,0.6474859124403988,0.6119482903694637,0.6119482903694637,1.3003901170351104
100,0.6501950585175552,0.6501950585175552,0.6501950585175552,1.3003901170351104
101,0.6512787169484179,0.6501950585175552,0.6501950585175552,1.3003901170351104
102,0.6550715214564369,0.6501950585175552,0.6501950585175552,1.3003901170351104
103,0.658864325964456,0.6501950585175552,0.6501950585175552,1.3003901170351104
104,0.6626571304724751,0.6501950585175552,0.6501950585175552,1.3003901170351104
105,0.6664499349804941,0.6501950585175552,0.6501950585175552,1.3003901170351104
106,0.6702427394885132,0.6501950585175552,0.6501950585175552,1.3003901170351104
107,0.6740355439965323,0.6501950585175552,0.6501950585175552,1.3003901170351104
108,0.6778283485045513,0.6501950585175552,0.6501950585175552,1.3003901170351104
109,0.6816211530125704,0.6501950585175552,0.6501950585175552,1.3003901170351104
110,0.6854139575205895,0.6501950585175552,0.6501950585175552,1.3003901170351104
111,0.6892067620286085,0.6501950585175552,0.6501950585175552,1.3003901170351104
112,0.6929995665366276,0.6501950585175552,0.6501950585175552,1.3003901170351104
113,0.693541395752059,0.693541395752059,0.693541395752059,1.3003901170351104
114,0.6967923710446468,0.693541395752059,0.693541395752059,1.3003901170351104
115,0.7005851755526658,0.693541395752059,0.693541395752059,1.3003901170351104
