q,cached,total_kv,link_GBps_one_way,pim_mode,gpu_qk_us,gpu_softmax_us,gpu_pv_us,gpu_attention_us,pim_scan_us,pim_softmax_us,q_input_us,output_us,new_kv_transfer_us,cached_kv_readback_us,pim_kv_overlap_window_us,pim_new_kv_hidden_us,pim_new_kv_exposed_us,gpu_new_kv_hidden_us,gpu_new_kv_exposed_us,gpu_service_us,pim_service_us,gpu_over_pim_latency_ratio,signed_faster_side_latency_reduction,winner,shape_data_source,link_pricing,heatmap
768,1024,1792,300,mq,152.4468184615385,208.67000982731997,152.4468184615385,513.563646750397,451.8767039999996,65.69241050119332,20.97152,20.97152,41.94304,55.92405333333334,1.0996700000000001,1.0996700000000001,40.84337,41.94304,0,569.4877000837303,600.355524501193,0.9485840919959729,-0.05141590800402709,GPU,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
1024,1024,2048,300,mq,232.29991384615388,317.9733483082971,232.29991384615388,782.5731760006049,684.102400000002,100.10272076372314,27.96202666666667,27.96202666666667,55.92405333333334,55.92405333333334,1.0996700000000001,1.0996700000000001,54.82438333333334,55.92405333333334,0,838.4972293339382,894.9535574303918,0.9369170303556845,-0.06308296964431553,GPU,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
1536,1024,2560,300,mq,435.5623384615385,596.200028078057,435.5623384615385,1467.324705001134,1269.3298559999976,187.6926014319809,41.94304,41.94304,83.88608,55.92405333333334,1.0996700000000001,1.0996700000000001,82.78641,83.88608,0,1523.2487583344673,1623.6949474319783,0.9381372780297335,-0.06186272197026654,GPU,supplement,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
2048,1024,3072,300,mq,696.8997415384616,953.9200449248913,696.8997415384616,2347.7195280018145,1939.1104000000041,300.3081622911694,55.92405333333334,55.92405333333334,111.84810666666668,55.92405333333334,1.0996700000000001,1.0996700000000001,110.74843666666668,111.84810666666668,0,2403.6435813351477,2462.015105624507,0.9762911591581998,-0.023708840841800267,GPU,supplement,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
64,2048,2112,300,mq,31.36260564368946,20.49437596518321,31.36260564368946,83.21958725256214,45.610928,6.451933174224344,1.7476266666666669,1.7476266666666669,3.4952533333333338,111.84810666666668,2.004014,2.004014,1.4912393333333336,3.4952533333333338,0,195.06769391922882,57.04935384089101,3.4192796374743692,0.7075407378091357,PIM,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
96,2048,2144,300,mq,37.340131966867894,31.207345219710795,37.340131966867894,105.88760915344659,68.711688,9.824534606205251,2.62144,2.62144,5.24288,111.84810666666668,2.004014,2.004014,3.2388660000000002,5.24288,0,217.73571582011328,87.01796860620524,2.5021925851367963,0.6003505062159996,PIM,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
128,2048,2176,300,mq,43.47291871402499,42.2308353221957,43.47291871402499,129.17667275024567,92.40303999999999,13.29489260143198,3.4952533333333338,3.4952533333333338,6.9905066666666675,111.84810666666668,2.004014,2.004014,4.986492666666667,6.9905066666666675,0,241.02477941691234,117.6749319347653,2.0482253565315656,0.5117724732724795,PIM,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
192,2048,2240,300,mq,56.20427348027517,65.20937807103749,56.20427348027517,177.61792503158782,140.966928,20.528878281622912,5.24288,5.24288,10.48576,111.84810666666668,2.004014,2.004014,8.481746000000001,10.48576,0,289.4660316982545,180.4633122816229,1.6040159522647288,0.3765648037427007,PIM,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
256,2048,2304,300,mq,69.55666994244,89.43000421170855,69.55666994244,228.54334409658856,191.79475199999987,28.153890214797133,6.9905066666666675,6.9905066666666675,13.981013333333335,111.84810666666668,2.004014,2.004014,11.976999333333335,13.981013333333335,0,340.39145076325525,245.90665488146368,1.3842303329584018,0.2775768770629508,PIM,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
384,2048,2432,300,mq,103.44605538461539,141.59750666853853,103.44605538461539,348.4896174377693,308.36284799999993,44.576992840095464,10.48576,10.48576,20.97152,111.84810666666668,2.004014,2.004014,18.967506,20.97152,0,460.337724104436,392.8788668400954,1.1717039600702088,0.14654210100981502,PIM,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
512,2048,2560,300,mq,145.18744615384617,198.73334269268568,145.18744615384617,489.10823500037804,423.10995199999974,62.56420047732696,13.981013333333335,13.981013333333335,27.96202666666667,111.84810666666668,2.004014,2.004014,25.95801266666667,27.96202666666667,0,600.9563416670447,539.59419181066,1.113719070345213,0.10210750033216542,PIM,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
